scenario,sku_id,region,week,opening_inv,supply_receipt,gross_avail,demand_fcst,demand_fulfilled,stockout_qty,closing_inv,safety_stock_qty,reorder_qty,fill_rate,inv_cover_wks,inv_value
Base,SKU-A001,APAC,2024-W20,2741.0,0.0,2741.0,818.0,818.0,0.0,1923.0,1247.7692,1140.0,1.0,2.31,317814.21
Base,SKU-A001,APAC,2024-W21,1923.0,1280.0,3203.0,1008.0,1008.0,0.0,2195.0,1247.7692,1010.0,1.0,2.64,362767.65
Base,SKU-A001,APAC,2024-W22,2195.0,0.0,2195.0,1009.0,1009.0,0.0,1186.0,1247.7692,993.0,1.0,1.43,196010.22
Base,SKU-A001,APAC,2024-W23,1186.0,901.0,2087.0,1093.0,1093.0,0.0,994.0,1247.7692,1097.0,1.0,1.19,164278.38
Base,SKU-A001,APAC,2024-W24,994.0,997.0,1991.0,947.0,947.0,0.0,1044.0,1247.7692,938.0,1.0,1.26,172541.88
Base,SKU-A001,APAC,2024-W25,1044.0,1140.0,2184.0,896.0,896.0,0.0,1288.0,1247.7692,1308.0,1.0,1.55,212867.76
Base,SKU-A001,APAC,2024-W26,1288.0,1010.0,2298.0,779.0,779.0,0.0,1519.0,1247.7692,1093.0,1.0,1.83,251045.13
Base,SKU-A001,EMEA,2024-W01,1078.0,0.0,1078.0,1180.0,1078.0,102.0,0.0,4030.6,1171.0,0.9136,0.0,0.0
Base,SKU-A001,EMEA,2024-W02,0.0,0.0,0.0,1345.0,0.0,1345.0,0.0,4030.6,1288.0,0.0,0.0,0.0
Base,SKU-A001,EMEA,2024-W03,0.0,694.0,694.0,1494.0,694.0,800.0,0.0,4030.6,1465.0,0.4645,0.0,0.0
Base,SKU-A001,EMEA,2024-W04,0.0,1171.0,1171.0,1605.0,1171.0,434.0,0.0,4030.6,1344.0,0.7296,0.0,0.0
Base,SKU-A001,EMEA,2024-W05,0.0,1288.0,1288.0,1462.0,1288.0,174.0,0.0,4030.6,1373.0,0.881,0.0,0.0
Base,SKU-A001,EMEA,2024-W06,0.0,1465.0,1465.0,1534.0,1465.0,69.0,0.0,4030.6,1069.0,0.955,0.0,0.0
Base,SKU-A001,EMEA,2024-W07,0.0,1344.0,1344.0,1783.0,1344.0,439.0,0.0,4030.6,1142.0,0.7538,0.0,0.0
Base,SKU-A001,EMEA,2024-W08,0.0,1373.0,1373.0,1830.0,1373.0,457.0,0.0,4030.6,1275.0,0.7503,0.0,0.0
Base,SKU-A001,EMEA,2024-W09,0.0,1069.0,1069.0,1681.0,1069.0,612.0,0.0,4030.6,1448.0,0.6359,0.0,0.0
Base,SKU-A001,EMEA,2024-W10,0.0,1142.0,1142.0,1678.0,1142.0,536.0,0.0,4030.6,1273.0,0.6806,0.0,0.0
Base,SKU-A001,EMEA,2024-W11,0.0,1275.0,1275.0,1561.0,1275.0,286.0,0.0,4030.6,1437.0,0.8168,0.0,0.0
Base,SKU-A001,EMEA,2024-W12,0.0,1448.0,1448.0,1422.0,1422.0,0.0,26.0,4030.6,1174.0,1.0,0.02,1753.7
Base,SKU-A001,EMEA,2024-W13,26.0,1273.0,1299.0,1437.0,1299.0,138.0,0.0,4030.6,1454.0,0.904,0.0,0.0
Base,SKU-A001,EMEA,2024-W14,0.0,1437.0,1437.0,1466.0,1437.0,29.0,0.0,4030.6,1087.0,0.9802,0.0,0.0
Base,SKU-A001,EMEA,2024-W15,0.0,1174.0,1174.0,1318.0,1174.0,144.0,0.0,4030.6,1281.0,0.8907,0.0,0.0
Base,SKU-A001,EMEA,2024-W16,0.0,1454.0,1454.0,1105.0,1105.0,0.0,349.0,4030.6,1399.0,1.0,0.23,23540.05
Base,SKU-A001,EMEA,2024-W17,349.0,1087.0,1436.0,1370.0,1370.0,0.0,66.0,4030.6,1109.0,1.0,0.04,4451.7
Base,SKU-A001,EMEA,2024-W18,66.0,1281.0,1347.0,1414.0,1347.0,67.0,0.0,4030.6,1333.0,0.9526,0.0,0.0
Base,SKU-A001,EMEA,2024-W19,0.0,1399.0,1399.0,1577.0,1399.0,178.0,0.0,4030.6,1138.0,0.8871,0.0,0.0
Base,SKU-A001,EMEA,2024-W20,0.0,1109.0,1109.0,1594.0,1109.0,485.0,0.0,4030.6,1327.0,0.6957,0.0,0.0
Base,SKU-A001,EMEA,2024-W21,0.0,1333.0,1333.0,1722.0,1333.0,389.0,0.0,4030.6,1387.0,0.7741,0.0,0.0
Base,SKU-A001,EMEA,2024-W22,0.0,1138.0,1138.0,1743.0,1138.0,605.0,0.0,4030.6,1382.0,0.6529,0.0,0.0
Base,SKU-A001,EMEA,2024-W23,0.0,1327.0,1327.0,1752.0,1327.0,425.0,0.0,4030.6,1268.0,0.7574,0.0,0.0
Base,SKU-A001,EMEA,2024-W24,0.0,1387.0,1387.0,1876.0,1387.0,489.0,0.0,4030.6,1009.0,0.7393,0.0,0.0
Base,SKU-A001,EMEA,2024-W25,0.0,1382.0,1382.0,1719.0,1382.0,337.0,0.0,4030.6,1252.0,0.804,0.0,0.0
Base,SKU-A001,EMEA,2024-W26,0.0,1268.0,1268.0,1638.0,1268.0,370.0,0.0,4030.6,1315.0,0.7741,0.0,0.0
Base,SKU-A002,AMER,2024-W01,2642.0,0.0,2642.0,269.0,269.0,0.0,2373.0,616.7692,0.0,1.0,7.69,424909.38
Base,SKU-A002,AMER,2024-W02,2373.0,0.0,2373.0,287.0,287.0,0.0,2086.0,616.7692,0.0,1.0,6.76,373519.16
Base,SKU-A002,AMER,2024-W03,2086.0,0.0,2086.0,260.0,260.0,0.0,1826.0,616.7692,0.0,1.0,5.92,326963.56
Base,SKU-A002,AMER,2024-W04,1826.0,0.0,1826.0,307.0,307.0,0.0,1519.0,616.7692,0.0,1.0,4.93,271992.14
Base,SKU-A002,AMER,2024-W05,1519.0,766.0,2285.0,315.0,315.0,0.0,1970.0,616.7692,0.0,1.0,6.39,352748.2
Base,SKU-A002,AMER,2024-W06,1970.0,0.0,1970.0,296.0,296.0,0.0,1674.0,616.7692,490.0,1.0,5.43,299746.44
Base,SKU-A002,AMER,2024-W07,1674.0,0.0,1674.0,315.0,315.0,0.0,1359.0,616.7692,310.0,1.0,4.41,243342.54
Base,SKU-A002,AMER,2024-W08,1359.0,0.0,1359.0,376.0,376.0,0.0,983.0,616.7692,380.0,1.0,3.19,176015.98
Base,SKU-A002,AMER,2024-W09,983.0,0.0,983.0,325.0,325.0,0.0,658.0,616.7692,330.0,1.0,2.13,117821.48
Base,SKU-A002,AMER,2024-W10,658.0,490.0,1148.0,322.0,322.0,0.0,826.0,616.7692,320.0,1.0,2.68,147903.56
Base,SKU-A002,AMER,2024-W11,826.0,310.0,1136.0,312.0,312.0,0.0,824.0,616.7692,0.0,1.0,2.67,147545.44
Base,SKU-A002,AMER,2024-W12,824.0,380.0,1204.0,320.0,320.0,0.0,884.0,616.7692,630.0,1.0,2.87,158289.04
Base,SKU-A002,AMER,2024-W13,884.0,330.0,1214.0,306.0,306.0,0.0,908.0,616.7692,0.0,1.0,2.94,162586.48
Base,SKU-A002,AMER,2024-W14,908.0,320.0,1228.0,250.0,250.0,0.0,978.0,616.7692,560.0,1.0,3.17,175120.68
Base,SKU-A002,AMER,2024-W15,978.0,0.0,978.0,228.0,228.0,0.0,750.0,616.7692,0.0,1.0,2.43,134295.0
Base,SKU-A002,AMER,2024-W16,750.0,630.0,1380.0,233.0,233.0,0.0,1147.0,616.7692,460.0,1.0,3.72,205381.82
Base,SKU-A002,AMER,2024-W17,1147.0,0.0,1147.0,275.0,275.0,0.0,872.0,616.7692,0.0,1.0,2.83,156140.32
Base,SKU-A002,AMER,2024-W18,872.0,560.0,1432.0,283.0,283.0,0.0,1149.0,616.7692,550.0,1.0,3.73,205739.94
Base,SKU-A002,AMER,2024-W19,1149.0,0.0,1149.0,285.0,285.0,0.0,864.0,616.7692,0.0,1.0,2.8,154707.84
Base,SKU-A002,AMER,2024-W20,864.0,460.0,1324.0,341.0,341.0,0.0,983.0,616.7692,630.0,1.0,3.19,176015.98
Base,SKU-A002,AMER,2024-W21,983.0,0.0,983.0,374.0,374.0,0.0,609.0,616.7692,370.0,1.0,1.97,109047.54
Base,SKU-A002,AMER,2024-W22,609.0,550.0,1159.0,394.0,394.0,0.0,765.0,616.7692,400.0,1.0,2.48,136980.9
Base,SKU-A002,AMER,2024-W23,765.0,0.0,765.0,400.0,400.0,0.0,365.0,616.7692,400.0,1.0,1.18,65356.9
Base,SKU-A002,AMER,2024-W24,365.0,630.0,995.0,357.0,357.0,0.0,638.0,616.7692,760.0,1.0,2.07,114240.28
Base,SKU-A002,AMER,2024-W25,638.0,370.0,1008.0,307.0,307.0,0.0,701.0,616.7692,1060.0,1.0,2.27,125521.06
Base,SKU-A002,AMER,2024-W26,701.0,400.0,1101.0,281.0,281.0,0.0,820.0,616.7692,1340.0,1.0,2.66,146829.2
Base,SKU-A002,APAC,2024-W01,1539.0,0.0,1539.0,979.0,979.0,0.0,560.0,2828.9,1369.0,1.0,0.51,82258.4
Base,SKU-A002,APAC,2024-W02,560.0,0.0,560.0,888.0,560.0,328.0,0.0,2828.9,1276.0,0.6306,0.0,0.0
Base,SKU-A002,APAC,2024-W03,0.0,0.0,0.0,1010.0,0.0,1010.0,0.0,2828.9,1365.0,0.0,0.0,0.0
Base,SKU-A002,APAC,2024-W04,0.0,0.0,0.0,1080.0,0.0,1080.0,0.0,2828.9,1292.0,0.0,0.0,0.0
Base,SKU-A002,APAC,2024-W05,0.0,207.0,207.0,1214.0,207.0,1007.0,0.0,2828.9,1239.0,0.1705,0.0,0.0
Base,SKU-A002,APAC,2024-W06,0.0,0.0,0.0,1263.0,0.0,1263.0,0.0,2828.9,1251.0,0.0,0.0,0.0
Base,SKU-A002,APAC,2024-W07,0.0,1369.0,1369.0,1278.0,1278.0,0.0,91.0,2828.9,1425.0,1.0,0.08,13366.99
Base,SKU-A002,APAC,2024-W08,91.0,1276.0,1367.0,1317.0,1317.0,0.0,50.0,2828.9,1580.0,1.0,0.05,7344.5
Base,SKU-A002,APAC,2024-W09,50.0,1365.0,1415.0,1268.0,1268.0,0.0,147.0,2828.9,1402.0,1.0,0.14,21592.83
Base,SKU-A002,APAC,2024-W10,147.0,1292.0,1439.0,1140.0,1140.0,0.0,299.0,2828.9,1381.0,1.0,0.27,43920.11
Base,SKU-A002,APAC,2024-W11,299.0,1239.0,1538.0,1149.0,1149.0,0.0,389.0,2828.9,1202.0,1.0,0.36,57140.21
Base,SKU-A002,APAC,2024-W12,389.0,1251.0,1640.0,1031.0,1031.0,0.0,609.0,2828.9,1230.0,1.0,0.56,89456.01
Base,SKU-A002,APAC,2024-W13,609.0,1425.0,2034.0,1085.0,1085.0,0.0,949.0,2828.9,1321.0,1.0,0.87,139398.61
Base,SKU-A002,APAC,2024-W14,949.0,1580.0,2529.0,943.0,943.0,0.0,1586.0,2828.9,1402.0,1.0,1.46,232967.54
Base,SKU-A002,APAC,2024-W15,1586.0,1402.0,2988.0,854.0,854.0,0.0,2134.0,2828.9,1229.0,1.0,1.96,313463.26
Base,SKU-A002,APAC,2024-W16,2134.0,1381.0,3515.0,772.0,772.0,0.0,2743.0,2828.9,1320.0,1.0,2.52,402919.27
Base,SKU-A002,APAC,2024-W17,2743.0,1202.0,3945.0,813.0,813.0,0.0,3132.0,2828.9,0.0,1.0,2.88,460059.48
Base,SKU-A002,APAC,2024-W18,3132.0,1230.0,4362.0,962.0,962.0,0.0,3400.0,2828.9,1343.0,1.0,3.12,499426.0
Base,SKU-A002,APAC,2024-W19,3400.0,1321.0,4721.0,1076.0,1076.0,0.0,3645.0,2828.9,1107.0,1.0,3.35,535414.05
Base,SKU-A002,APAC,2024-W20,3645.0,1402.0,5047.0,1049.0,1049.0,0.0,3998.0,2828.9,1259.0,1.0,3.67,587266.22
Base,SKU-A002,APAC,2024-W21,3998.0,1229.0,5227.0,1322.0,1322.0,0.0,3905.0,2828.9,1319.0,1.0,3.59,573605.45
Base,SKU-A002,APAC,2024-W22,3905.0,1320.0,5225.0,1205.0,1205.0,0.0,4020.0,2828.9,1231.0,1.0,3.69,590497.8
Base,SKU-A002,APAC,2024-W23,4020.0,0.0,4020.0,1256.0,1256.0,0.0,2764.0,2828.9,1462.0,1.0,2.54,406003.96
Base,SKU-A002,APAC,2024-W24,2764.0,1343.0,4107.0,1150.0,1150.0,0.0,2957.0,2828.9,1300.0,1.0,2.72,434353.73
Base,SKU-A002,APAC,2024-W25,2957.0,1107.0,4064.0,1124.0,1124.0,0.0,2940.0,2828.9,1401.0,1.0,2.7,431856.6
Base,SKU-A002,APAC,2024-W26,2940.0,1259.0,4199.0,1061.0,1061.0,0.0,3138.0,2828.9,1286.0,1.0,2.88,460940.82
Base,SKU-A002,EMEA,2024-W01,1474.0,0.0,1474.0,476.0,476.0,0.0,998.0,1095.0577,1640.0,1.0,1.73,120318.88
Base,SKU-A002,EMEA,2024-W02,998.0,770.0,1768.0,510.0,510.0,0.0,1258.0,1095.0577,0.0,1.0,2.18,151664.48
Base,SKU-A002,EMEA,2024-W03,1258.0,0.0,1258.0,558.0,558.0,0.0,700.0,1095.0577,1070.0,1.0,1.21,84392.0
Base,SKU-A002,EMEA,2024-W04,700.0,1640.0,2340.0,605.0,605.0,0.0,1735.0,1095.0577,600.0,1.0,3.01,209171.6
Base,SKU-A002,EMEA,2024-W05,1735.0,0.0,1735.0,599.0,599.0,0.0,1136.0,1095.0577,600.0,1.0,1.97,136956.16
Base,SKU-A002,EMEA,2024-W06,1136.0,1070.0,2206.0,586.0,586.0,0.0,1620.0,1095.0577,590.0,1.0,2.81,195307.2
Base,SKU-A002,EMEA,2024-W07,1620.0,600.0,2220.0,643.0,643.0,0.0,1577.0,1095.0577,640.0,1.0,2.74,190123.12
Base,SKU-A002,EMEA,2024-W08,1577.0,600.0,2177.0,662.0,662.0,0.0,1515.0,1095.0577,660.0,1.0,2.63,182648.4
Base,SKU-A002,EMEA,2024-W09,1515.0,590.0,2105.0,594.0,594.0,0.0,1511.0,1095.0577,590.0,1.0,2.62,182166.16
Base,SKU-A002,EMEA,2024-W10,1511.0,640.0,2151.0,638.0,638.0,0.0,1513.0,1095.0577,640.0,1.0,2.63,182407.28
Base,SKU-A002,EMEA,2024-W11,1513.0,660.0,2173.0,573.0,573.0,0.0,1600.0,1095.0577,0.0,1.0,2.78,192896.0
Base,SKU-A002,EMEA,2024-W12,1600.0,590.0,2190.0,552.0,552.0,0.0,1638.0,1095.0577,1130.0,1.0,2.84,197477.28
Base,SKU-A002,EMEA,2024-W13,1638.0,640.0,2278.0,573.0,573.0,0.0,1705.0,1095.0577,0.0,1.0,2.96,205554.8
Base,SKU-A002,EMEA,2024-W14,1705.0,0.0,1705.0,461.0,461.0,0.0,1244.0,1095.0577,1030.0,1.0,2.16,149976.64
Base,SKU-A002,EMEA,2024-W15,1244.0,1130.0,2374.0,492.0,492.0,0.0,1882.0,1095.0577,0.0,1.0,3.27,226893.92
Base,SKU-A002,EMEA,2024-W16,1882.0,0.0,1882.0,463.0,463.0,0.0,1419.0,1095.0577,960.0,1.0,2.46,171074.64
Base,SKU-A002,EMEA,2024-W17,1419.0,1030.0,2449.0,436.0,436.0,0.0,2013.0,1095.0577,0.0,1.0,3.49,242687.28
Base,SKU-A002,EMEA,2024-W18,2013.0,0.0,2013.0,529.0,529.0,0.0,1484.0,1095.0577,960.0,1.0,2.57,178911.04
Base,SKU-A002,EMEA,2024-W19,1484.0,960.0,2444.0,596.0,596.0,0.0,1848.0,1095.0577,600.0,1.0,3.21,222794.88
Base,SKU-A002,EMEA,2024-W20,1848.0,0.0,1848.0,570.0,570.0,0.0,1278.0,1095.0577,0.0,1.0,2.22,154075.68
Base,SKU-A002,EMEA,2024-W21,1278.0,960.0,2238.0,633.0,633.0,0.0,1605.0,1095.0577,1200.0,1.0,2.78,193498.8
Base,SKU-A002,EMEA,2024-W22,1605.0,600.0,2205.0,708.0,708.0,0.0,1497.0,1095.0577,710.0,1.0,2.6,180478.32
Base,SKU-A002,EMEA,2024-W23,1497.0,0.0,1497.0,678.0,678.0,0.0,819.0,1095.0577,680.0,1.0,1.42,98738.64
Base,SKU-A002,EMEA,2024-W24,819.0,1200.0,2019.0,632.0,632.0,0.0,1387.0,1095.0577,630.0,1.0,2.41,167216.72
Base,SKU-A002,EMEA,2024-W25,1387.0,710.0,2097.0,614.0,614.0,0.0,1483.0,1095.0577,1240.0,1.0,2.57,178790.48
Base,SKU-A002,EMEA,2024-W26,1483.0,680.0,2163.0,604.0,604.0,0.0,1559.0,1095.0577,1850.0,1.0,2.7,187953.04
Base,SKU-B001,AMER,2024-W01,1846.0,0.0,1846.0,498.0,498.0,0.0,1348.0,1291.1846,1453.0,1.0,2.4,251388.52
Base,SKU-B001,AMER,2024-W02,1348.0,0.0,1348.0,513.0,513.0,0.0,835.0,1291.1846,1989.0,1.0,1.49,155719.15
Base,SKU-B001,AMER,2024-W03,835.0,735.0,1570.0,481.0,481.0,0.0,1089.0,1291.1846,689.8769,1.0,1.94,203087.61
Base,SKU-B001,AMER,2024-W04,1089.0,0.0,1089.0,520.0,520.0,0.0,569.0,1291.1846,0.0,1.0,1.01,106112.81
Base,SKU-B001,AMER,2024-W05,569.0,0.0,569.0,538.0,538.0,0.0,31.0,1291.1846,1058.0,1.0,0.06,5781.19
Base,SKU-B001,AMER,2024-W06,31.0,0.0,31.0,579.0,31.0,548.0,0.0,1291.1846,0.0,0.0535,0.0,0.0
Base,SKU-B001,AMER,2024-W07,0.0,1453.0,1453.0,649.0,649.0,0.0,804.0,1291.1846,680.0,1.0,1.43,149937.96
Base,SKU-B001,AMER,2024-W08,804.0,1989.0,2793.0,699.0,699.0,0.0,2094.0,1291.1846,699.0,1.0,3.73,390510.06
Base,SKU-B001,AMER,2024-W09,2094.0,689.8769,2783.8769,626.0,626.0,0.0,2157.8769,1291.1846,626.0,1.0,3.84,402422.46
Base,SKU-B001,AMER,2024-W10,2157.8769,0.0,2157.8769,568.0,568.0,0.0,1589.8769,1291.1846,568.0,1.0,2.83,296496.14
Base,SKU-B001,AMER,2024-W11,1589.8769,1058.0,2647.8769,618.0,618.0,0.0,2029.8769,1291.1846,618.0,1.0,3.62,378551.74
Base,SKU-B001,AMER,2024-W12,2029.8769,0.0,2029.8769,495.0,495.0,0.0,1534.8769,1291.1846,0.0,1.0,2.73,286239.19
Base,SKU-B001,AMER,2024-W13,1534.8769,680.0,2214.8769,530.0,530.0,0.0,1684.8769,1291.1846,1025.0,1.0,3.0,314212.69
Base,SKU-B001,AMER,2024-W14,1684.8769,699.0,2383.8769,522.0,522.0,0.0,1861.8769,1291.1846,0.0,1.0,3.32,347221.42
Base,SKU-B001,AMER,2024-W15,1861.8769,626.0,2487.8769,420.0,420.0,0.0,2067.8769,1291.1846,942.0,1.0,3.68,385638.36
Base,SKU-B001,AMER,2024-W16,2067.8769,568.0,2635.8769,421.0,421.0,0.0,2214.8769,1291.1846,0.0,1.0,3.95,413052.39
Base,SKU-B001,AMER,2024-W17,2214.8769,618.0,2832.8769,428.0,428.0,0.0,2404.8769,1291.1846,849.0,1.0,4.28,448485.49
Base,SKU-B001,AMER,2024-W18,2404.8769,0.0,2404.8769,536.0,536.0,0.0,1868.8769,1291.1846,0.0,1.0,3.33,348526.85
Base,SKU-B001,AMER,2024-W19,1868.8769,1025.0,2893.8769,507.0,507.0,0.0,2386.8769,1291.1846,1043.0,1.0,4.25,445128.67
Base,SKU-B001,AMER,2024-W20,2386.8769,0.0,2386.8769,591.0,591.0,0.0,1795.8769,1291.1846,591.0,1.0,3.2,334913.08
Base,SKU-B001,AMER,2024-W21,1795.8769,942.0,2737.8769,679.0,679.0,0.0,2058.8769,1291.1846,679.0,1.0,3.67,383959.95
Base,SKU-B001,AMER,2024-W22,2058.8769,0.0,2058.8769,688.0,688.0,0.0,1370.8769,1291.1846,1367.0,1.0,2.44,255654.83
Base,SKU-B001,AMER,2024-W23,1370.8769,849.0,2219.8769,652.0,652.0,0.0,1567.8769,1291.1846,1985.0,1.0,2.79,292393.36
Base,SKU-B001,AMER,2024-W24,1567.8769,0.0,1567.8769,711.0,711.0,0.0,856.8769,1291.1846,1465.0,1.0,1.53,159798.97
Base,SKU-B001,AMER,2024-W25,856.8769,1043.0,1899.8769,621.0,621.0,0.0,1278.8769,1291.1846,1502.0,1.0,2.28,238497.75
Base,SKU-B001,AMER,2024-W26,1278.8769,591.0,1869.8769,506.0,506.0,0.0,1363.8769,1291.1846,1620.0,1.0,2.43,254349.4
Base,SKU-B001,APAC,2024-W01,1692.0,0.0,1692.0,246.0,246.0,0.0,1446.0,562.6923,0.0,1.0,5.14,346967.7
Base,SKU-B001,APAC,2024-W02,1446.0,0.0,1446.0,227.0,227.0,0.0,1219.0,562.6923,0.0,1.0,4.33,292499.05
Base,SKU-B001,APAC,2024-W03,1219.0,0.0,1219.0,252.0,252.0,0.0,967.0,562.6923,0.0,1.0,3.44,232031.65
